doy,year,tmax,tmin
39,2015,2.58852911,-7.612528801
39,2016,8.234007835,-4.214807034
39,2017,4.38247776,-1.699931264
39,2018,5.789983749,-9.548069954
39,2019,2.52747345,-6.395097256
39,2020,6.447587013,-1.26725316
40,2001,5.424118519,-6.492652893
40,2002,4.095195293,-4.569642544
40,2003,11.09466457,0.85495913
40,2004,3.701033831,-6.107162952
40,2005,1.673170328,-3.069513559
40,2006,1.454761386,-10.5191555
40,2007,6.972318649,4.389454365
40,2008,2.21509409,-5.217140198
40,2009,9.263254166,0.767478466
40,2010,9.571079254,5.630398273
40,2011,4.068745136,-2.825149536
40,2012,1.473241329,-9.145370483
40,2013,0.412268698,-10.13382149
40,2014,2.248509169,-1.097915173
40,2015,1.251237869,-10.04205132
40,2016,7.284897804,-1.120872736
40,2017,1.460874796,-5.092057228
40,2018,8.797165871,-3.544549465
40,2019,2.280536175,-4.356517315
40,2020,5.460713387,-4.718238831
41,2001,6.951215744,-5.099524021
41,2002,3.364336491,-3.061199903
41,2003,8.790655136,0.315693676
41,2004,6.606506348,-7.619067192
41,2005,1.771371841,-5.221809387
41,2006,3.790794611,-1.754352808
41,2007,9.313845634,0.169987366
41,2008,6.098016262,-8.037214279
41,2009,7.775564671,-1.371524334
41,2010,6.979743481,5.650156498
41,2011,1.23225677,-4.924652576
41,2012,3.684285402,-6.212893963
41,2013,3.532357693,-7.576618195
41,2014,5.725865841,-2.041955948
41,2015,8.796944618,-0.150951505
41,2016,12.61170101,-3.096989393
41,2017,0.515573621,-5.868632317
41,2018,7.050828934,-4.534490108
41,2019,2.158433437,-5.395698071
41,2020,11.74587822,-1.866013646
42,2001,4.44631815,-4.563693047
42,2002,5.538493156,-5.541981697
42,2003,5.350840569,-3.169327021
42,2004,9.813681602,-4.110696316
42,2005,1.289868593,-8.671848297
42,2006,7.468732357,-0.209152848
42,2007,6.992846489,-2.926200867
42,2008,6.15150547,-4.107656002
42,2009,11.60949898,1.034067035
42,2010,6.081215382,1.823217869
42,2011,3.264494896,-7.756127357
42,2012,2.397409916,-7.468936443
42,2013,1.93926394,-6.9378438
42,2014,7.761791229,-3.103859425
42,2015,10.48610783,1.041499853
42,2016,17.28792,4.120181561
42,2017,1.853864074,-5.676828861
42,2018,0.32972604,-5.838648319
42,2019,3.829729319,-5.052676678
42,2020,15.14508915,-0.208420038
43,2001,2.059400797,-3.002514601
43,2002,6.049025059,-6.106236935
43,2003,1.194979906,-6.547961235
43,2004,8.111593246,-2.787519217
43,2005,2.430034161,-8.019363403
43,2006,5.983594894,-4.965232849
43,2007,9.481786728,-4.171056747
43,2008,0.040226184,-6.277123928
43,2009,17.13160133,-1.65589416
43,2010,2.62088418,-0.098602109
43,2011,-0.278677166,-7.563196182
43,2012,7.275123596,-8.004920006
43,2013,1.769294381,-3.713512421
43,2014,8.468076706,-1.283791184
43,2015,4.376349449,-2.600579262
43,2016,14.33228683,10.30179882
43,2017,4.897635937,-2.950195551
43,2018,1.047188401,-8.244979858
43,2019,5.906910896,-5.851310253
43,2020,12.20007992,7.179579735
44,2001,3.770988464,-4.315745354
44,2002,6.397900105,-3.770690918
44,2003,6.129336357,-6.731493473
44,2004,11.30169773,-3.283697128
44,2005,5.180449486,-8.557751656
44,2006,15.34824371,-4.493710041
44,2007,11.31921864,-1.270385981
44,2008,1.376454115,-10.36304569
44,2009,19.0510273,5.755694389
44,2010,1.637512207,-2.792191982
44,2011,2.091653347,-9.798575401
44,2012,7.036410332,0.888655543
44,2013,4.886658669,-7.291330814
44,2014,8.440361023,-2.816162109
44,2015,4.85914135,-6.749939442
44,2016,21.47328758,5.635688305
44,2017,6.9358325,-5.042991161
44,2018,5.617630959,-6.352475643
44,2019,5.242497444,-3.333786726
44,2020,9.456866264,4.527911186
45,2001,2.982656717,-6.290442944
45,2002,6.984541893,-6.442004204
45,2003,8.648424149,-3.644589901
45,2004,10.76231384,1.533964515
45,2005,6.849498272,-4.715241432
45,2006,10.55555725,4.354030609
45,2007,6.356327534,-0.252926886
45,2008,4.244698048,-6.124222755
45,2009,12.0414381,3.083347797
45,2010,2.70892024,-4.663426399
45,2011,1.069642901,-6.616903305
45,2012,9.848077774,0.665599108
45,2013,7.757789135,-2.967327118
45,2014,8.490203857,-1.533855319
45,2015,10.43127918,-3.929031849
45,2016,5.721488476,-2.550492287
45,2017,7.405403137,-1.881224275
45,2018,12.36462784,-0.775856555
45,2019,6.497557163,-2.119919777
45,2020,16.24778175,3.360173941
46,2001,8.593858719,-4.864600182
46,2002,8.016008377,-6.08152771
46,2003,8.099881172,-1.092910528
46,2004,9.456033707,-3.330677986
46,2005,11.11804676,2.660731316
46,2006,5.960869789,3.511823416
46,2007,6.501199722,-3.741858959
46,2008,2.777847767,-4.213899612
46,2009,4.743598461,-2.446654797
46,2010,4.519143581,-4.070538521
46,2011,5.225656509,-7.834061146
46,2012,6.276900291,-0.850811958
46,2013,6.615428925,-2.76026845
46,2014,9.288239479,-4.462724686
46,2015,12.36989689,0.252142727
46,2016,0.6522035,-5.816310406
46,2017,10.86048222,-4.033288002
46,2018,6.452903271,-2.330385923
46,2019,4.913993359,-1.11349237
46,2020,18.52887535,3.88269186
47,2001,2.190402508,-5.361883163
47,2002,9.56631279,-3.909931421
47,2003,9.972696304,-1.091669559
47,2004,13.62325287,-2.038333416
47,2005,8.591526985,5.500778675
47,2006,8.130537987,-0.67015779
47,2007,11.63801861,-3.391130686
47,2008,3.894004345,-8.304225922
47,2009,1.324808836,-5.126467228
47,2010,2.490588665,-5.38031435
47,2011,7.217036247,-6.694797993
47,2012,4.79338026,-3.422902107
47,2013,4.771610737,-7.015699863
47,2014,12.26515675,-3.295873404
47,2015,8.15124321,4.466369152
47,2016,4.767577171,-2.884446383
47,2017,15.69063663,-1.258145809
47,2018,6.686371326,-3.895322561
47,2019,2.793209791,-2.835458755
47,2020,5.799721241,-1.687299848
48,2001,5.674813747,-7.242062569
48,2002,9.029858589,-0.275685787
48,2003,9.086537361,-3.302152157
48,2004,11.53181458,-0.64321357
48,2005,14.27370167,4.238287449
48,2006,1.048718095,-5.420933247
48,2007,7.888497829,2.8624475
48,2008,4.096761227,-7.46849823
48,2009,2.528652668,-6.939686298
48,2010,3.986063957,-6.296562195
48,2011,1.909252644,-1.764860868
48,2012,0.472500682,-5.142150402
48,2013,6.859861374,-2.517239094
48,2014,9.605023384,2.104265451
48,2015,5.762458801,2.379835606
48,2016,6.351746082,-2.53092885
48,2017,12.10320568,-2.158423185
48,2018,4.162158966,-3.376667738
48,2019,5.59260273,-5.242388248
48,2020,-1.05526948,-4.562951565
49,2001,10.90663528,-0.46181637
49,2002,3.967442274,-3.671597719
49,2003,10.43330383,-2.293124437
49,2004,15.64001846,-3.554501534
49,2005,7.692190647,1.698544025
49,2006,6.382181168,-5.950240135
49,2007,12.27633286,0.610620439
49,2008,5.751475334,-8.60589695
49,2009,4.485205173,-6.08750391
49,2010,1.700677037,-4.592084408
49,2011,7.140747547,-6.240040779
49,2012,-0.170175716,-7.706140041
49,2013,6.99634552,0.061450284
49,2014,7.988335133,-0.182032064
49,2015,3.57318306,1.58699131
49,2016,10.7883873,-1.829283118
49,2017,5.019859314,-4.773669243
49,2018,7.000352383,-3.361382723
49,2019,6.91048336,-4.06299305
49,2020,3.131842375,-5.404655457
50,2001,12.40735435,-1.662451982
50,2002,5.058992863,-5.044217587
50,2003,5.732871532,1.786363244
50,2004,18.26979446,-1.504174471
50,2005,3.69603157,-4.815825939
50,2006,9.024757385,-3.285854816
50,2007,10.31003952,-0.206372276
50,2008,6.622998714,-6.659730434
50,2009,5.038687229,-2.842676401
50,2010,5.445066929,-5.704675198
50,2011,8.620761871,-3.449212551
50,2012,2.477686405,-7.948426723
50,2013,4.250427723,-2.908212662
50,2014,9.164027214,-3.121794224
50,2015,8.959190369,-1.551754236
50,2016,8.455967903,1.352195621
50,2017,10.67290878,-4.058077812
50,2018,10.38539314,-1.452186465
50,2019,4.667171955,0.690421045
50,2020,9.754714012,-4.515655994
51,2001,15.29653072,-2.151136637
51,2002,9.782464027,-5.884125233
51,2003,9.461663246,-1.806517959
51,2004,21.69914818,1.754567742
51,2005,-0.212886512,-7.797007561
51,2006,11.88791656,-0.97851789
51,2007,13.5924015,-2.571190834
51,2008,9.861791611,-2.291354895
51,2009,4.366253853,-2.971249819
51,2010,10.85958099,-3.593171358
51,2011,12.74215412,-3.564325571
51,2012,6.605554104,-9.231306076
51,2013,3.297135353,-6.433040142
51,2014,7.159656048,-3.726696968
51,2015,12.92062378,-2.551509142
51,2016,9.021364212,-0.295160979
51,2017,11.05543518,-3.547002316
51,2018,8.50617981,-3.001365423
51,2019,7.08070755,0.079874977
51,2020,12.46523857,-0.532452226
52,2001,8.690083504,3.740968227
52,2002,6.135757446,-1.101706028
52,2003,9.27326107,-0.295159757
52,2004,19.15153122,11.75617313
52,2005,0.23691234,-8.683337212
52,2006,13.66299248,-2.451551437
52,2007,14.3985014,-1.994347334
52,2008,11.24344158,-5.228743076
52,2009,7.011143684,-5.821247101
52,2010,13.4606657,-2.603463173
52,2011,13.02684021,-1.872737169
52,2012,6.180627346,-5.767799854
52,2013,5.806138992,-4.101301193
52,2014,7.572858334,-4.805911541
52,2015,12.01106548,4.925341129
52,2016,5.613039494,-3.177328825
52,2017,8.012173653,-6.046774864
52,2018,5.144702435,-2.983773232
52,2019,8.661679268,-2.985445738
52,2020,16.54522896,1.201854825
53,2001,16.21292496,0.235714152
53,2002,8.100096703,1.290921211
53,2003,9.557168961,6.222507954
53,2004,16.18691444,2.871156454
53,2005,8.482304573,-6.140485287
53,2006,6.711675167,-1.335578322
53,2007,15.07744789,0.334368557
53,2008,14.23986149,-1.252006531
53,2009,5.889870167,-1.309111714
53,2010,11.10881901,0.077152312
53,2011,12.27121639,-2.29011941
53,2012,13.70244312,-2.417031765
53,2013,6.874524117,-2.699709177
53,2014,9.74565506,-5.181226254
53,2015,11.67482185,1.893248916
53,2016,5.712052345,-1.210013151
53,2017,7.912364006,1.949234843
53,2018,7.552192688,-6.291137218
53,2019,9.969104767,-0.977046192
53,2020,10.45861626,2.448270321
54,2001,7.976875782,2.094173193
54,2002,10.07163811,-0.861380279
54,2003,7.387548447,4.830429554
54,2004,7.661364079,-1.420791149
54,2005,5.979400635,-1.583736181
54,2006,9.351572037,-4.226365089
54,2007,10.21462727,1.380224586
54,2008,4.430439949,-3.394695044
54,2009,11.60559464,-0.016621968
54,2010,18.94439316,-0.558730721
54,2011,14.15929508,-1.501440644
54,2012,8.84224987,1.164254189
54,2013,4.818241596,-5.782466412
54,2014,10.88500214,-3.576889277
54,2015,8.301688194,-0.267562538
54,2016,8.508785248,-1.540849566
54,2017,4.920558453,-2.247936726
54,2018,11.1602459,-0.537651777
54,2019,14.93527317,-1.728776217
54,2020,9.021665573,-1.650767207
55,2001,5.983417034,-0.437707692
55,2002,12.50031376,-4.176340103
55,2003,7.556922913,2.34996438
55,2004,11.16273308,-2.463547468
55,2005,7.658234596,-2.301032543
55,2006,14.01608658,-2.847139835
55,2007,11.69097614,-2.622244596
55,2008,5.767287254,-8.355179787
55,2009,13.16670513,3.377233505
55,2010,21.03753662,3.90823245
55,2011,16.37663078,-0.616438031
55,2012,12.81812859,-1.333109498
55,2013,8.116602898,-5.026769161
55,2014,13.19503784,-2.651434898
55,2015,9.427697182,-0.673391104
55,2016,2.408476353,-4.782612801
55,2017,5.280107975,-4.964915752
55,2018,11.70488644,0.024480797
55,2019,14.116436,0.058240045
55,2020,16.04459953,-1.068363547
56,2001,5.544727802,-3.61324501
56,2002,11.64173412,0.283488274
56,2003,11.57618713,-0.349387318
56,2004,14.33995247,0.53490454
56,2005,2.474804878,-4.148932934
56,2006,13.08998013,-0.493231803
56,2007,12.68858719,4.081189156
56,2008,5.314301014,-4.087089062
56,2009,9.317809105,0.223382711
56,2010,18.43511009,11.42289925
56,2011,10.41782665,-1.256052971
56,2012,3.855346441,-0.937652767
56,2013,11.82501316,-3.295557499
56,2014,14.77174091,-1.519039869
56,2015,11.53145695,-0.383142173
56,2016,6.276451111,-5.919184208
56,2017,8.894748688,-1.476426244
56,2018,10.53686237,-1.184444904
56,2019,11.2501173,0.290720224
56,2020,10.87275219,7.827061176
57,2001,9.435819626,-3.481792927
57,2002,12.70243454,0.367123634
57,2003,12.16025925,2.921274662
57,2004,7.458695412,-0.94362694
57,2005,1.999954224,-6.744382858
57,2006,8.535441399,-1.999871731
57,2007,14.74930191,0.352557421
57,2008,2.731644392,-0.722629786
57,2009,9.492552757,-0.276314229
57,2010,13.60358906,8.118550301
57,2011,17.13553238,-3.470688343
57,2012,3.452348948,-3.23179245
57,2013,11.14435291,1.537522793
57,2014,12.93273163,3.56225419
57,2015,7.849387646,-1.06561017
57,2016,5.741864681,-0.33190769
57,2017,9.647058487,-0.822200596
57,2018,12.12874699,-4.232153893
57,2019,12.23377323,-2.063170195
57,2020,13.82426071,3.372915745
58,2001,8.853292465,-1.786055565
58,2002,12.70316982,-0.670690656
58,2003,12.9756012,0.806803882
58,2004,7.802202702,-2.50946188
58,2005,3.609652519,-6.986929893
58,2006,5.977147102,-4.328473568
58,2007,14.54965687,-0.116938502
58,2008,7.968131542,-5.083041191
58,2009,9.475484848,0.891646504
58,2010,13.15888691,6.705430031
58,2011,13.30528831,7.132442474
58,2012,7.068019867,-7.060482025
58,2013,14.54292774,3.104059696
58,2014,14.59094429,4.102706909
58,2015,3.720680714,-2.892543316
58,2016,11.41199589,3.143522024
58,2017,10.70442867,-1.762222409
58,2018,14.45922184,-0.06261351
58,2019,9.469221115,3.853407145
58,2020,12.32701206,1.185502052
59,2001,7.549396992,3.255922794
59,2002,13.3448019,1.548604369
59,2003,13.03959084,1.606919885
59,2004,12.25431633,-1.289233565
59,2005,7.746214867,-5.159603119
59,2006,7.933555126,0.48198387
59,2007,16.65981674,0.31919992
59,2008,9.105367661,-4.940142155
59,2009,10.62180138,-3.284694195
59,2010,13.36021328,5.887379169
59,2011,10.12551117,5.471383572
59,2012,8.036147118,-3.606133461
59,2013,20.21029091,-0.919298172
59,2014,11.83552647,3.660781622
59,2015,8.147789001,-4.308689594
59,2016,12.95820808,0.093926452
59,2017,12.81473064,-2.354400158
59,2018,11.19763088,1.778879404
59,2019,13.30384922,0.620176852
59,2020,7.316194534,4.17720747
60,2001,8.780935287,2.001264811
60,2002,13.96258736,0.137065232
60,2003,10.6865387,2.427174568
60,2004,10.44530392,2.532599688
60,2005,7.228318214,-5.41576767
60,2006,6.643040657,0.422127485
60,2007,17.1893177,0.455285013
60,2008,12.92757702,0.028587779
60,2009,10.75404358,-3.211200237
60,2010,11.96714592,5.957836151
60,2011,7.799441338,2.067780018
60,2012,13.47410011,-2.978703737
60,2013,16.62999725,-0.974760592
60,2014,9.77100563,3.365184784
60,2015,7.260680199,-2.170511961
60,2016,0.869343996,-4.288880348
60,2017,13.2478199,-0.530884981
60,2018,8.192422867,-0.29346931
60,2019,13.24858475,0.861895323
60,2020,13.95589542,2.509717941
61,2001,10.01247406,0.746606946
61,2002,14.58037376,-1.274473906
61,2003,8.333487511,3.247429132
61,2004,10.16413593,0.066763289
61,2005,6.710421562,-5.671932697
61,2006,5.352526665,0.3622711
61,2007,17.71881866,0.591370106
61,2008,9.101713181,-1.302020669
61,2009,10.88628674,-3.137706041
61,2010,10.57407856,6.028293133
61,2011,5.473371506,-1.335823536
61,2012,15.28087521,0.62233603
61,2013,13.04970455,-1.030223012
61,2014,7.706485271,3.069587708
61,2015,6.373570919,-0.032334413
61,2016,3.793870687,-6.460988522
61,2017,13.68091011,1.292630196
61,2018,5.187215328,-2.365818024
61,2019,13.19332123,1.103613853
61,2020,8.917314529,3.234041691
62,2001,10.93827534,2.299219847
62,2002,15.26446247,-0.722031534
62,2003,11.90167713,-0.161345348
62,2004,5.453978062,-2.369209766
62,2005,6.081366062,-1.233998299
62,2006,5.264489174,-1.651156783
62,2007,12.79735661,8.665323257
62,2008,12.4359827,-1.481660008
62,2009,9.846993446,-4.196679115
62,2010,6.89219141,2.479219675
62,2011,4.581943512,-4.269528389
62,2012,7.242434502,4.654261589
62,2013,5.494401455,-3.073531151
62,2014,11.37171078,0.016145887
62,2015,10.89260674,-3.449436426
62,2016,11.30179214,-3.289721489
62,2017,5.647592545,-1.27045691
62,2018,8.519462585,-5.02826786
62,2019,16.92577171,-1.767688513
62,2020,9.346392632,1.772845507
63,2001,14.02288055,0.271023363
63,2002,9.950643539,-1.06771946
63,2003,4.874075413,-2.531556129
63,2004,0.848961413,-4.747529984
63,2005,4.437485218,-4.781966209
63,2006,6.557385445,-4.412966728
63,2007,17.38442993,8.819769859
63,2008,7.565690041,-0.836902797
63,2009,3.698758125,0.102652103
63,2010,13.43895435,-0.018845672
63,2011,4.292783737,-5.719483852
63,2012,13.76387215,3.118580103
63,2013,6.790978432,-4.210539341
63,2014,13.37434769,-2.463842392
63,2015,9.375347137,1.30455792
63,2016,17.0156765,1.221876264
63,2017,11.57625675,-3.366121769
63,2018,18.76326942,-1.020754457
63,2019,15.24483776,3.804003716
63,2020,15.14033413,0.540300012
64,2001,1.854977965,-1.727579474
64,2002,12.09655094,-3.67769599
64,2003,3.476274967,-4.70743084
64,2004,5.254967213,-6.991300106
64,2005,5.107804298,-6.550971985
64,2006,13.76709747,-4.095171928
64,2007,18.0358181,7.22043705
64,2008,7.403092384,-3.561419725
64,2009,10.26769543,0.283778846
64,2010,9.047152519,5.91847229
64,2011,6.136376381,-5.604866982
64,2012,11.48078918,3.770390034
64,2013,11.56587315,-2.539319515
64,2014,12.83752537,-0.817646205
64,2015,4.249381542,-2.451853991
64,2016,14.16487217,7.830902576
64,2017,13.50778389,-0.635629475
64,2018,22.3544426,9.772959709
64,2019,14.15401459,4.041795731
64,2020,7.696588516,-0.12820223
65,2001,8.16843605,-1.515180826
65,2002,6.248049736,1.842310667
65,2003,9.056610107,-2.444336414
65,2004,6.115488529,0.285809875
65,2005,1.44203186,-5.779089928
65,2006,16.83670807,6.941889763
65,2007,7.259307384,-2.515604496
65,2008,9.201684952,-3.679827452
65,2009,9.793300629,-0.128760785
65,2010,8.18098259,5.572119236
65,2011,9.068697929,-4.864963055
65,2012,8.260632515,5.109881878
65,2013,13.06690788,-2.612272978
65,2014,8.036076546,-0.234137163
65,2015,7.148144722,-5.779841423
65,2016,19.08129311,10.40129471
65,2017,13.36957169,0.173199534
65,2018,16.35719109,3.806548834
65,2019,14.0019083,1.43918705
65,2020,7.937392712,-1.451975942
66,2001,13.45020294,0.950501084
66,2002,4.910410881,0.714913428
66,2003,5.983675003,0.935029924
66,2004,1.047819018,-3.645638943
66,2005,7.386884212,-7.095168114
66,2006,16.78230858,3.463788509
66,2007,1.306479812,-4.887209892
66,2008,9.723256111,-2.639739037
66,2009,7.915743828,-1.057101965
66,2010,6.579095364,4.173120022
66,2011,10.94260693,-1.66770196
66,2012,7.070364475,2.564050674
66,2013,19.30432701,-1.142361403
66,2014,6.459718227,-4.627378941
66,2015,12.26915741,-3.251992226
66,2016,14.54631233,5.599789143
66,2017,6.892811298,-1.536299944
66,2018,14.02825546,0.546601236
66,2019,15.83942699,4.483837128
66,2020,12.28015041,-3.523579359
67,2001,4.08654213,-1.791139841
67,2002,6.818496227,-1.952048659
67,2003,4.210104942,1.921526909
67,2004,3.94464016,-5.632011414
67,2005,13.70764828,-3.634268999
67,2006,15.62218094,0.927375436
67,2007,3.775854588,-4.59783268
67,2008,9.92612648,-2.263384581
67,2009,8.494344711,-4.647400379
67,2010,9.250753403,3.657668591
67,2011,6.609949589,-0.601871848
67,2012,9.553984642,1.136213183
67,2013,14.39963055,4.790685177
67,2014,7.091701031,-3.994462729
67,2015,12.0638504,-1.9953655
67,2016,17.17298698,4.682605267
67,2017,3.296390533,-3.33152318
67,2018,11.92209625,2.44959569
67,2019,11.67186832,2.341465712
67,2020,12.22336102,2.437356472
68,2001,0.677176714,-4.153389454
68,2002,10.50162315,-4.598525047
68,2003,5.448859215,0.731273532
68,2004,9.757678032,-3.823525906
68,2005,14.0115633,1.839172244
68,2006,15.16001225,3.368906975
68,2007,7.353637218,-2.930445433
68,2008,12.6436882,-3.307225466
68,2009,14.06813145,-1.021443486
68,2010,9.617438316,-0.193016663
68,2011,9.136613846,-3.983665705
68,2012,9.92870903,-0.70796138
68,2013,19.12114716,3.651011467
68,2014,8.07879734,-3.896002054
68,2015,17.32184982,-2.514792919
68,2016,8.792152405,2.638030291
68,2017,6.482780933,-2.402731419
68,2018,6.298491001,0.404538214
68,2019,14.50816917,-1.150039315
68,2020,18.30881882,1.509024382
69,2001,5.931212425,-5.4399333
69,2002,17.24381065,0.243784934
69,2003,9.159761429,-2.212187052
69,2004,16.7569809,-0.242875949
69,2005,18.66775703,0.492425621
69,2006,17.31685829,2.717455387
69,2007,10.6814642,-1.166185498
69,2008,12.98139,-0.004412257
69,2009,14.53534412,0.179430634
69,2010,5.244940281,-2.064519167
69,2011,6.641617298,-1.62315762
69,2012,9.279144287,-1.81143713
69,2013,27.79605675,4.695484638
69,2014,7.613540173,-1.460976481
69,2015,11.19227314,-3.013175964
69,2016,7.772823811,-0.368181378
69,2017,11.09145355,-1.042968512
69,2018,6.434082508,0.721065819
69,2019,16.89485741,-0.615496278
69,2020,14.69593143,3.023616314
70,2001,8.095993996,-2.207726955
70,2002,12.86407852,1.084829092
70,2003,11.33071423,-1.088383913
70,2004,19.14856148,7.281509399
